mal_id,korean_name,english_name,japaneses_name,production_company,genre,themes,demographics,special,animelist_url,rating,alternate_titles,small_image_url,large_image_url,image_url,trailer_url,score,scored_by,members,year,season,favorites,episodes,anime_type,source,check_sum
79,셔플!,SHUFFLE!,SHUFFLE!,asread.,"Comedy, Drama, Fantasy, Romance, Ecchi","Harem, School",,,https://myanimelist.net/anime/79/Shuffle,R+ - Mild Nudity,"셔플!,shuffle!",https://cdn.myanimelist.net/images/anime/1290/133860t.jpg,https://cdn.myanimelist.net/images/anime/1290/133860l.jpg,https://cdn.myanimelist.net/images/anime/1290/133860.jpg,https://www.youtube.com/watch?v=icC2xhab2XE,7.01,136893,282779,2005,summer,1456,24,TV,Visual novel,Shuffle!
23325,백은의 의지 아르제보른,Argevollen,白銀の意思 アルジェヴォルン,Xebec,Action,Mecha,,,https://myanimelist.net/anime/23325/Shirogane_no_Ishi__Argevollen,R - 17+ (violence & profanity),"백은의 의지 아르제보른,argevollen,白銀の意思 アルジェヴォルン",https://cdn.myanimelist.net/images/anime/12/64453t.jpg,https://cdn.myanimelist.net/images/anime/12/64453l.jpg,https://cdn.myanimelist.net/images/anime/12/64453.jpg,https://www.youtube.com/watch?v=mzU2Mo6SYkI,6.48,18758,44829,2014,summer,42,24,TV,Original,Shirogane no Ishi: Argevollen
22547,블레이드 앤 소울,Blade & Soul,ブレイドアンドソウル,Gonzo,"Action, Adventure, Fantasy",Martial Arts,,,https://myanimelist.net/anime/22547/Blade___Soul,R - 17+ (violence & profanity),"블레이드 앤 소울,blade  soul,ブレイドアンドソウル",https://cdn.myanimelist.net/images/anime/11/61885t.jpg,https://cdn.myanimelist.net/images/anime/11/61885l.jpg,https://cdn.myanimelist.net/images/anime/11/61885.jpg,https://www.youtube.com/watch?v=1mC8JvJluQg,6.04,55312,123739,2014,spring,133,13,TV,Game,Blade & Soul
59,쵸비츠,Chobits,ちょびっツ,Madhouse,"Comedy, Drama, Romance, Sci-Fi, Ecchi",,Seinen,,https://myanimelist.net/anime/59/Chobits,PG-13 - Teens 13 or older,"쵸비츠,chobits,ちょびっツ",https://cdn.myanimelist.net/images/anime/4/24648t.jpg,https://cdn.myanimelist.net/images/anime/4/24648l.jpg,https://cdn.myanimelist.net/images/anime/4/24648.jpg,https://www.youtube.com/watch?v=DxsPKYq4OSc,7.39,257544,491749,2002,spring,4056,26,TV,Manga,Chobits
33475,무장소녀 마키아벨리즘,ARMED GIRL'S MACHIAVELLISM,武装少女マキャヴェリズム,"SILVER LINK., Connect","Action, Comedy, Ecchi","Harem, Martial Arts, School",Shounen,,https://myanimelist.net/anime/33475/Busou_Shoujo_Machiavellianism,PG-13 - Teens 13 or older,"무장소녀 마키아벨리즘,armed girls machiavellism,武装少女マキャヴェリズム",https://cdn.myanimelist.net/images/anime/3/83995t.jpg,https://cdn.myanimelist.net/images/anime/3/83995l.jpg,https://cdn.myanimelist.net/images/anime/3/83995.jpg,https://www.youtube.com/watch?v=Ghi2R6-HcMA,6.87,210701,394653,2017,spring,1011,12,TV,Manga,Busou Shoujo Machiavellianism
38397,어째서 여기 선생님이?,"Why the Hell are You Here, Teacher!?",なんでここに先生が!?,Tear Studio,"Comedy, Ecchi",School,Seinen,,https://myanimelist.net/anime/38397/Nande_Koko_ni_Sensei_ga,R+ - Mild Nudity,"어째서 여기 선생님이?,why the hell are you here teacher!?,なんでここに先生が!?",https://cdn.myanimelist.net/images/anime/1765/99673t.jpg,https://cdn.myanimelist.net/images/anime/1765/99673l.jpg,https://cdn.myanimelist.net/images/anime/1765/99673.jpg,,6.5,184004,364954,2019,spring,1067,12,TV,Manga,Nande Koko ni Sensei ga!?
35413,여동생만 있으면 돼.,A Sister's All You Need.,妹さえいればいい。,SILVER LINK.,"Comedy, Romance, Ecchi","Adult Cast, Otaku Culture, Workplace",,"Kono Light Novel ga Sugoi!(2018,10)",https://myanimelist.net/anime/35413/Imouto_sae_Ireba_Ii,PG-13 - Teens 13 or older,"여동생만 있으면 돼.,a sisters all you need.,妹さえいればいい。",https://cdn.myanimelist.net/images/anime/10/88472t.jpg,https://cdn.myanimelist.net/images/anime/10/88472l.jpg,https://cdn.myanimelist.net/images/anime/10/88472.jpg,https://www.youtube.com/watch?v=MDqaP-DQclc,7.26,158890,350467,2017,fall,1816,12,TV,Light novel,Imouto sae Ireba Ii.
18677,용사가 되지 못한 나는 마지못해 취직을 결심했습니다,"I Couldn't Become a Hero, So I Reluctantly Decided to Get a Job",勇者になれなかった俺はしぶしぶ就職を決意しました。,asread.,"Comedy, Fantasy, Romance, Ecchi",,,,https://myanimelist.net/anime/18677/Yuusha_ni_Narenakatta_Ore_wa_Shibushibu_Shuushoku_wo_Ketsui_Shimashita,R+ - Mild Nudity,"용사가 되지 못한 나는 마지못해 취직을 결심했습니다,i couldnt become a hero so i reluctantly decided to get a job,勇者になれなかった俺はしぶしぶ就職を決意しました。",https://cdn.myanimelist.net/images/anime/13/54389t.jpg,https://cdn.myanimelist.net/images/anime/13/54389l.jpg,https://cdn.myanimelist.net/images/anime/13/54389.jpg,https://www.youtube.com/watch?v=JYEKEHJpVrU,6.8,137980,313065,2013,fall,554,12,TV,Light novel,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.
10213,진지하게 날 사랑해!!,Majikoi: Oh! Samurai Girls,真剣で私に恋しなさい！,Lerche,"Action, Comedy, Romance, Ecchi","Harem, Martial Arts, School, Super Power",,,https://myanimelist.net/anime/10213/Maji_de_Watashi_ni_Koi_Shinasai,R+ - Mild Nudity,"진지하게 날 사랑해!!,majikoi oh! samurai girls,真剣で私に恋しなさい！",https://cdn.myanimelist.net/images/anime/4/32541t.jpg,https://cdn.myanimelist.net/images/anime/4/32541l.jpg,https://cdn.myanimelist.net/images/anime/4/32541.jpg,,6.66,130724,310809,2011,fall,660,12,TV,Visual novel,Maji de Watashi ni Koi Shinasai!
33743,후우카,Fuuka,風夏,Diomedéa,"Drama, Romance, Ecchi","Love Polygon, Music, School",Shounen,,https://myanimelist.net/anime/33743/Fuuka,R+ - Mild Nudity,"후우카,fuuka,風夏",https://cdn.myanimelist.net/images/anime/8/83735t.jpg,https://cdn.myanimelist.net/images/anime/8/83735l.jpg,https://cdn.myanimelist.net/images/anime/8/83735.jpg,https://www.youtube.com/watch?v=Ar-6TjHRfB4,6.5,150754,304298,2017,winter,904,12,TV,Manga,Fuuka
9936,마켄키!,Maken-Ki!,マケン姫っ!,AIC Spirits,"Action, Ecchi","Harem, Martial Arts, School, Super Power",Shounen,,https://myanimelist.net/anime/9936/Maken-Ki,R+ - Mild Nudity,"마켄키!,makenki!,マケン姫っ!",https://cdn.myanimelist.net/images/anime/1215/123362t.jpg,https://cdn.myanimelist.net/images/anime/1215/123362l.jpg,https://cdn.myanimelist.net/images/anime/1215/123362.jpg,https://www.youtube.com/watch?v=pBlx0N9eLNY,6.31,136101,301507,2011,fall,458,12,TV,Manga,Maken-Ki!
6205,캠퍼,Kämpfer,けんぷファー,Nomad,"Action, Comedy, Romance, Ecchi","Harem, Magical Sex Shift, School",,,https://myanimelist.net/anime/6205/Kämpfer,PG-13 - Teens 13 or older,"캠퍼,kämpfer,けんぷファー",https://cdn.myanimelist.net/images/anime/5/35423t.jpg,https://cdn.myanimelist.net/images/anime/5/35423l.jpg,https://cdn.myanimelist.net/images/anime/5/35423.jpg,https://www.youtube.com/watch?v=dXzjfpCtFYs,6.36,147934,293639,2009,fall,807,12,TV,Light novel,Kämpfer
189,러브히나,Love Hina,ラブひな,Xebec,"Comedy, Romance, Ecchi",Harem,Shounen,,https://myanimelist.net/anime/189/Love_Hina,PG-13 - Teens 13 or older,"러브히나,love hina,ラブひな",https://cdn.myanimelist.net/images/anime/1153/99366t.jpg,https://cdn.myanimelist.net/images/anime/1153/99366l.jpg,https://cdn.myanimelist.net/images/anime/1153/99366.jpg,https://www.youtube.com/watch?v=WQTp0KZO1DI,7.09,137439,270850,2000,spring,1481,24,TV,Manga,Love Hina
11761,메디카 박스,Medaka Box,Medaka Box,Gainax,"Action, Comedy, Ecchi","Martial Arts, School, Super Power",Shounen,,https://myanimelist.net/anime/11761/Medaka_Box,PG-13 - Teens 13 or older,"메디카 박스,medaka box",https://cdn.myanimelist.net/images/anime/13/37947t.jpg,https://cdn.myanimelist.net/images/anime/13/37947l.jpg,https://cdn.myanimelist.net/images/anime/13/37947.jpg,https://www.youtube.com/watch?v=ssC15TwP8cI,7.01,110976,262891,2012,spring,476,12,TV,Manga,Medaka Box
6324,수호천사 히마리,Omamori Himari,おまもりひまり,Zexcs,"Action, Comedy, Romance, Supernatural, Ecchi","Harem, Mythology, School",Shounen,,https://myanimelist.net/anime/6324/Omamori_Himari,R+ - Mild Nudity,"수호천사 히마리,omamori himari,おまもりひまり",https://cdn.myanimelist.net/images/anime/11/22525t.jpg,https://cdn.myanimelist.net/images/anime/11/22525l.jpg,https://cdn.myanimelist.net/images/anime/11/22525.jpg,https://www.youtube.com/watch?v=d_cVN-72hrY,6.82,122202,245835,2010,winter,759,12,TV,Manga,Omamori Himari
6682,11eyes,11eyes,11eyes イレブンアイズ,Doga Kobo,"Action, Fantasy, Ecchi","Harem, Super Power",,,https://myanimelist.net/anime/6682/11eyes,R - 17+ (violence & profanity),"11eyes,11eyes イレブンアイズ",https://cdn.myanimelist.net/images/anime/6/73520t.jpg,https://cdn.myanimelist.net/images/anime/6/73520l.jpg,https://cdn.myanimelist.net/images/anime/6/73520.jpg,,6.04,128301,240724,2009,fall,446,12,TV,Visual novel,11eyes
23309,Rail Wars!,Rail Wars!,Rail Wars!,Passione,"Action, Ecchi","Harem, Workplace",,,https://myanimelist.net/anime/23309/Rail_Wars,PG-13 - Teens 13 or older,"rail wars!,Rail Wars!",https://cdn.myanimelist.net/images/anime/13/65671t.jpg,https://cdn.myanimelist.net/images/anime/13/65671l.jpg,https://cdn.myanimelist.net/images/anime/13/65671.jpg,https://www.youtube.com/watch?v=gNI1s3vYoQw,6.39,94268,215521,2014,summer,286,12,TV,Light novel,Rail Wars!
34019,츠구모모,Tsugumomo,つぐもも,Zero-G,"Action, Comedy, Supernatural, Ecchi","Harem, Mythology, School",,,https://myanimelist.net/anime/34019/Tsugumomo,R+ - Mild Nudity,"츠구모모,tsugumomo,つぐもも",https://cdn.myanimelist.net/images/anime/13/84461t.jpg,https://cdn.myanimelist.net/images/anime/13/84461l.jpg,https://cdn.myanimelist.net/images/anime/13/84461.jpg,https://www.youtube.com/watch?v=ptCRrKccB0E,7.04,82571,206786,2017,spring,511,12,TV,Manga,Tsugumomo
357,박살천사 도쿠로,Bludgeoning Angel Dokuro-chan,撲殺天使ドクロちゃん,"HAL Film Maker, Nomad","Comedy, Supernatural, Ecchi","Gag Humor, Gore",,"Kono Light Novel ga Sugoi!(2005,9)",https://myanimelist.net/anime/357/Bokusatsu_Tenshi_Dokuro-chan,R - 17+ (violence & profanity),"박살천사 도쿠로,bludgeoning angel dokurochan,撲殺天使ドクロちゃん",https://cdn.myanimelist.net/images/anime/10/13210t.jpg,https://cdn.myanimelist.net/images/anime/10/13210l.jpg,https://cdn.myanimelist.net/images/anime/10/13210.jpg,,6.53,112346,205965,,,891,4,OVA,Light novel,Bokusatsu Tenshi Dokuro-chan
6166,놀러갈게!,Cat Planet Cuties,あそびにいくヨ!,AIC PLUS+,"Comedy, Romance, Sci-Fi, Ecchi",Harem,,,https://myanimelist.net/anime/6166/Asobi_ni_Iku_yo,R+ - Mild Nudity,"놀러갈게!,cat planet cuties,あそびにいくヨ!",https://cdn.myanimelist.net/images/anime/7/75583t.jpg,https://cdn.myanimelist.net/images/anime/7/75583l.jpg,https://cdn.myanimelist.net/images/anime/7/75583.jpg,https://www.youtube.com/watch?v=TM3nhK-slGI,6.57,93239,205740,2010,summer,532,12,TV,Light novel,Asobi ni Iku yo!
40483,모여라! 시튼 학원 ,Seton Academy: Join the Pack!,群れなせ！シートン学園,Studio Gokumi,"Comedy, Ecchi","Anthropomorphic, School",,,https://myanimelist.net/anime/40483/Murenase_Seton_Gakuen,PG-13 - Teens 13 or older,"모여라! 시튼 학원 ,seton academy join the pack!,群れなせ！シートン学園",https://cdn.myanimelist.net/images/anime/1558/104666t.jpg,https://cdn.myanimelist.net/images/anime/1558/104666l.jpg,https://cdn.myanimelist.net/images/anime/1558/104666.jpg,https://www.youtube.com/watch?v=4HIgQWVcGoE,6.92,103246,205651,2020,winter,536,12,TV,Web manga,Murenase! Seton Gakuen
5781,이세계의 성기사 이야기,Tenchi Muyo! War on Geminar,異世界の聖機師物語,"AIC Spirits, BeSTACK","Action, Comedy, Fantasy, Ecchi","Harem, Isekai, Mecha, School",,,https://myanimelist.net/anime/5781/Isekai_no_Seikishi_Monogatari,R+ - Mild Nudity,"이세계의 성기사 이야기,tenchi muyo! war on geminar,異世界の聖機師物語",https://cdn.myanimelist.net/images/anime/2/20345t.jpg,https://cdn.myanimelist.net/images/anime/2/20345l.jpg,https://cdn.myanimelist.net/images/anime/2/20345.jpg,https://www.youtube.com/watch?v=hpyfGc0UUDk,7.72,84845,205562,,,1841,13,OVA,Original,Isekai no Seikishi Monogatari
10079,별하늘에 걸린 다리,A Bridge to the Starry Skies,星空へ架かる橋,Doga Kobo,"Comedy, Romance, Ecchi","Harem, School",,,https://myanimelist.net/anime/10079/Hoshizora_e_Kakaru_Hashi,R+ - Mild Nudity,"별하늘에 걸린 다리,a bridge to the starry skies,星空へ架かる橋",https://cdn.myanimelist.net/images/anime/3/73521t.jpg,https://cdn.myanimelist.net/images/anime/3/73521l.jpg,https://cdn.myanimelist.net/images/anime/3/73521.jpg,https://www.youtube.com/watch?v=o5332AVvrsg,6.68,90812,180007,2011,spring,350,12,TV,Visual novel,Hoshizora e Kakaru Hashi
10578,시큐브,C³ - CubexCursedxCurious,C3 -シーキューブ-,SILVER LINK.,"Action, Comedy, Supernatural, Ecchi","Harem, School",,,https://myanimelist.net/anime/10578/C³,R - 17+ (violence & profanity),"시큐브,c³  cubexcursedxcurious,c3 シーキューブ",https://cdn.myanimelist.net/images/anime/13/32285t.jpg,https://cdn.myanimelist.net/images/anime/13/32285l.jpg,https://cdn.myanimelist.net/images/anime/13/32285.jpg,https://www.youtube.com/watch?v=xqad96ZyzNI,6.57,83108,179247,2011,fall,264,12,TV,Light novel,C³
330,미도리의 나날,Midori Days,美鳥の日々,Pierrot,"Comedy, Drama, Romance, Ecchi","Delinquents, School",Shounen,,https://myanimelist.net/anime/330/Midori_no_Hibi,R+ - Mild Nudity,"미도리의 나날,midori days,美鳥の日々",https://cdn.myanimelist.net/images/anime/13/56961t.jpg,https://cdn.myanimelist.net/images/anime/13/56961l.jpg,https://cdn.myanimelist.net/images/anime/13/56961.jpg,https://www.youtube.com/watch?v=OboCYK7jr68,7.21,90588,171915,2004,spring,650,13,TV,Manga,Midori no Hibi
257,일기당천,Ikki Tousen: Battle Vixens,一騎当千,J.C.Staff,"Action, Ecchi","Martial Arts, School, Super Power",Seinen,,https://myanimelist.net/anime/257/Ikkitousen,R+ - Mild Nudity,"일기당천,ikki tousen battle vixens,一騎当千",https://cdn.myanimelist.net/images/anime/1097/133583t.jpg,https://cdn.myanimelist.net/images/anime/1097/133583l.jpg,https://cdn.myanimelist.net/images/anime/1097/133583.jpg,https://www.youtube.com/watch?v=Y2zvs5WtS_s,6.37,71792,168109,2003,summer,435,13,TV,Manga,Ikkitousen
36817,스노하라장의 관리인씨,Miss Caretaker of Sunohara-sou,すのはら荘の管理人さん,SILVER LINK.,"Comedy, Ecchi",Harem,,,https://myanimelist.net/anime/36817/Sunohara-sou_no_Kanrinin-san,PG-13 - Teens 13 or older,"스노하라장의 관리인씨,miss caretaker of sunoharasou,すのはら荘の管理人さん",https://cdn.myanimelist.net/images/anime/1539/124746t.jpg,https://cdn.myanimelist.net/images/anime/1539/124746l.jpg,https://cdn.myanimelist.net/images/anime/1539/124746.jpg,https://www.youtube.com/watch?v=jCPj1qQYVls,6.75,59616,155413,2018,summer,434,12,TV,4-koma manga,Sunohara-sou no Kanrinin-san
34051,AKIBA'S TRIP,AKIBA'S TRIP,AKIBA'S TRIP,Gonzo,"Action, Comedy, Supernatural, Ecchi","Otaku Culture, Parody",,,https://myanimelist.net/anime/34051/Akibas_Trip_The_Animation,PG-13 - Teens 13 or older,"akibas trip,AKIBA'S TRIP",https://cdn.myanimelist.net/images/anime/9/83185t.jpg,https://cdn.myanimelist.net/images/anime/9/83185l.jpg,https://cdn.myanimelist.net/images/anime/9/83185.jpg,https://www.youtube.com/watch?v=Oov26OFUjFE,6.49,62796,153983,2017,winter,305,13,TV,Game,Akiba's Trip The Animation
25429,Isuca,Isuca,ISUCA [イスカ],Arms,"Action, Comedy, Romance, Supernatural, Ecchi","Harem, Mythology, School",Seinen,,https://myanimelist.net/anime/25429/Isuca,R+ - Mild Nudity,"isuca,isuca イスカ,Isuca",https://cdn.myanimelist.net/images/anime/1769/134794t.jpg,https://cdn.myanimelist.net/images/anime/1769/134794l.jpg,https://cdn.myanimelist.net/images/anime/1769/134794.jpg,https://www.youtube.com/watch?v=Ut_1MzzZYWI,5.97,68829,151590,2015,winter,101,10,TV,Manga,Isuca
63,디어스,DearS,ディアーズ,Daume,"Comedy, Romance, Sci-Fi, Ecchi",Harem,Shounen,,https://myanimelist.net/anime/63/DearS,R+ - Mild Nudity,"디어스,dears,ディアーズ",https://cdn.myanimelist.net/images/anime/1207/98872t.jpg,https://cdn.myanimelist.net/images/anime/1207/98872l.jpg,https://cdn.myanimelist.net/images/anime/1207/98872.jpg,,6.55,80656,151188,2004,summer,357,12,TV,Manga,DearS
9736,롯테의 장난감,Astarotte's Toy,アスタロッテのおもちゃ！,Diomedéa,"Comedy, Fantasy, Romance, Ecchi","Harem, Isekai",Seinen,,https://myanimelist.net/anime/9736/Astarotte_no_Omocha,PG-13 - Teens 13 or older,"롯테의 장난감,astarottes toy,アスタロッテのおもちゃ！",https://cdn.myanimelist.net/images/anime/3/75562t.jpg,https://cdn.myanimelist.net/images/anime/3/75562l.jpg,https://cdn.myanimelist.net/images/anime/3/75562.jpg,https://www.youtube.com/watch?v=qKo1bHKI_PA,6.47,70412,149413,2011,spring,237,12,TV,Manga,Astarotte no Omocha!
25,스나보우즈,Desert Punk,砂ぼうず,Gonzo,"Action, Adventure, Comedy, Sci-Fi, Ecchi",,Seinen,,https://myanimelist.net/anime/25/Sunabouzu,R - 17+ (violence & profanity),"모래소년,스나보우즈,desert punk,砂ぼうず",https://cdn.myanimelist.net/images/anime/6/75536t.jpg,https://cdn.myanimelist.net/images/anime/6/75536l.jpg,https://cdn.myanimelist.net/images/anime/6/75536.jpg,https://www.youtube.com/watch?v=XMCqw1vxMnY,7.37,56058,143021,2004,fall,853,24,TV,Manga,Sunabouzu
9750,언젠가 천마의 검은 토끼,Itsuka Tenma no Kuro Usagi,いつか天魔の黒ウサギ,Zexcs,"Action, Comedy, Fantasy, Romance, Ecchi","School, Vampire",,,https://myanimelist.net/anime/9750/Itsuka_Tenma_no_Kuro_Usagi,R+ - Mild Nudity,"언젠가 천마의 검은 토끼,itsuka tenma no kuro usagi,いつか天魔の黒ウサギ",https://cdn.myanimelist.net/images/anime/5/75197t.jpg,https://cdn.myanimelist.net/images/anime/5/75197l.jpg,https://cdn.myanimelist.net/images/anime/5/75197.jpg,https://www.youtube.com/watch?v=XhSkIHFmxF8,6.5,59434,134449,2011,summer,215,12,TV,Light novel,Itsuka Tenma no Kuro Usagi
16397,포토카노,Photokano,フォトカノ,Madhouse,"Romance, Ecchi",School,,,https://myanimelist.net/anime/16397/Photokano,PG-13 - Teens 13 or older,"포토카노,photokano,フォトカノ",https://cdn.myanimelist.net/images/anime/11/49199t.jpg,https://cdn.myanimelist.net/images/anime/11/49199l.jpg,https://cdn.myanimelist.net/images/anime/11/49199.jpg,https://www.youtube.com/watch?v=O-p4V0dchlY,6.18,47848,129284,2013,spring,172,13,TV,Visual novel,Photokano
50869,신은 유희에 굶주려있다.,Gods' Game We Play,神は遊戯に飢えている。,LIDENFILMS,"Fantasy, Suspense, Ecchi","High Stakes Game, Strategy Game",,,https://myanimelist.net/anime/50869/Kami_wa_Game_ni_Ueteiru,PG-13 - Teens 13 or older,"신은 유희에 굶주려있다.,gods game we play,神は遊戯に飢えている。",https://cdn.myanimelist.net/images/anime/1578/141782t.jpg,https://cdn.myanimelist.net/images/anime/1578/141782l.jpg,https://cdn.myanimelist.net/images/anime/1578/141782.jpg,https://www.youtube.com/watch?v=vYuzAGxdrjA,6.26,26634,83954,2024,spring,241,13,TV,Light novel,Kami wa Game ni Ueteiru.
